date,strategy_nav,n_positions,cash,position_value,strategy_daily_ret,strategy_cum_ret,drawdown
2025-12-01,2.095511926698138,8,24321.194653456354,185229.99801635742,-0.015062261734071103,1.095511926698138,-0.3250953563339608
2025-12-08,2.3465106993818536,7,38243.07204389825,196407.9978942871,0.1197792145612886,1.3465106993818536,-0.24425580821187617
2025-12-09,2.361659629908587,8,17876.963433363588,218288.99955749512,0.006455939250873177,1.361659629908587,-0.23937676962049173
2025-12-17,2.430659614649798,8,17876.963433363588,225188.9980316162,0.029216735497096913,1.430659614649798,-0.2171538418855462
2025-12-18,2.3598372798635734,8,14855.726582548767,221128.0014038086,-0.029137084583695794,1.3598372798635734,-0.23996369661054837
2025-12-19,2.338126825906207,8,14268.680820601137,219544.00177001953,-0.00919997922849225,1.338126825906207,-0.24695601481463134
2025-12-22,2.471725011104514,8,19008.49888266817,228164.0022277832,0.05713898139230622,1.471725011104514,-0.20392784855753635
2025-12-23,2.5054557943503633,10,5937.578965828569,244608.00046920776,0.01364665692757483,1.5054557943503633,-0.19306412501720469
2026-01-06,2.5941798629988924,9,14075.985052483233,245342.001247406,0.03541234646749536,1.5941798629988924,-0.16448863223526233
2026-01-07,2.6395298233260407,9,14075.985052483233,249876.99728012082,0.017481424851830907,1.6395298233260407,-0.14988270304683254
2026-01-08,2.719799885772635,9,14075.985052483233,257904.00352478024,0.030410742753210096,1.7197998857726349,-0.1240300046191355
2026-01-09,2.6971298036803497,9,14075.985052483233,255636.99531555173,-0.008335202237073847,1.6971298036803497,-0.13133139168424363
2026-01-12,2.8051998501052156,9,14075.985052483233,266443.99995803833,0.04006853740498495,1.8051998501052156,-0.0965251110594075
2026-01-14,2.7224101368198648,8,31723.014414408357,240517.99926757812,-0.029512946566800036,1.7224101368198648,-0.12318931718115683
2026-01-15,2.7268801609287516,8,31723.014414408357,240965.0016784668,0.0016419363300301804,1.7268801609287516,-0.12174964986647804
2026-01-16,2.8182778602489726,9,14287.78587230936,267540.0001525879,0.03351731426623883,1.8182778602489726,-0.09231305687661846
2026-01-19,2.8745078750499977,9,14287.78587230936,273163.00163269043,0.019951905947292792,1.8745078750499977,-0.07420297235783506
2026-01-20,2.794163493130042,9,16482.347295029314,262934.00201797485,-0.027950656394899687,1.7941634931300419,-0.1000796069688807
2026-01-21,2.7799558581913253,7,63163.582797892246,214832.00302124026,-0.00508475433654787,1.7799558581913253,-0.10465548108989349
2026-01-22,2.878811575844218,6,80386.1639931132,207494.9935913086,0.03556017530336231,1.8788115758442179,-0.0728168730405455
2026-01-23,3.1492402553437486,8,9912.031172497424,305011.99436187744,0.09393761014741897,2.1492402553437486,0.0
2026-01-26,3.1109032387887257,10,5881.328536617908,305208.99534225464,-0.012173417537760467,2.1109032387887257,-0.012173417537760509
2026-01-27,3.194066232706095,6,74797.62287388102,244609.00039672852,0.026732748508677462,2.194066232706095,0.0
2026-01-28,3.124546239877726,6,74797.62287388102,237657.0011138916,-0.02176535731053697,2.124546239877726,-0.021765357310536994
2026-01-29,3.025223030886485,5,79656.29852627055,222866.00456237793,-0.03178804260394885,2.025223030886485,-0.05286152180900829
2026-01-30,2.989132946810557,5,79656.29852627055,219256.99615478516,-0.011929726736660484,1.9891329468105572,-0.06416062503560334
2026-02-02,2.936613041720225,5,79656.29852627055,214005.00564575195,-0.01757028075528444,1.936613041720225,-0.0806035855955777
2026-02-03,3.107353862207057,6,26600.385228884377,284135.0009918213,0.058142090245167255,2.107353862207057,-0.027147956298192683
2026-02-04,3.1065200309120433,10,360.00136696115146,310292.00172424316,-0.00026834127427688426,2.1065200309120433,-0.027409012655282484
2026-02-05,2.944341335812594,7,10766.136221029912,283667.9973602295,-0.05220590676566006,1.9443413358125938,-0.07818400706172206
2026-02-06,2.969374096235873,6,25920.410569632208,271016.9990539551,0.008501989942130805,1.9693740962358728,-0.0703467367612654
2026-02-09,3.101519731788851,7,1112.970569632209,309039.00260925293,0.04450285860595771,2.101519731788851,-0.028974509034784907
2026-02-10,3.040247387236048,8,354.74317726389233,303669.99554634094,-0.01975558753497375,2.040247387236048,-0.04815768812023907
2026-02-11,3.0059428926549687,8,1595.2847107483522,298999.00455474854,-0.011283454999451936,2.0059428926549687,-0.05889775801290867
2026-02-12,3.0654328580938115,8,1595.2847107483522,304948.0010986328,0.019790783645360133,2.0654328580938115,-0.04027260715357869
2026-02-13,2.931420162633301,9,695.0147107483522,292447.0015525818,-0.04371738076293863,1.9314201626333012,-0.08222937501526806
2026-02-24,2.964990164235474,9,695.0147107483522,295804.0017127991,0.011451787781938672,1.964990164235474,-0.07171926058544568
2026-02-25,2.9933601374181524,9,695.0147107483522,298640.9990310669,0.009568319492214483,1.9933601374181524,-0.06283717389225812
2026-02-26,3.0225501970800175,9,695.0147107483522,301560.0049972534,0.00975160298855382,2.0225501970800175,-0.05369833407642422
2026-03-05,2.9274428446271674,7,48118.28405835882,244626.0004043579,-0.03146592984451668,1.9274428446271674,-0.08347459590812477
2026-03-06,2.914570685191132,8,20734.07028150335,270722.99823760986,-0.004397066012632789,1.9145706851911322,-0.08750461861217172
2026-03-09,2.8518307350110788,8,20734.07028150335,264449.0032196045,-0.021526309345947126,1.8518307350110788,-0.10714727646867411
2026-03-10,2.9947912569165958,9,7570.121670968683,291909.0040206909,0.050129385363034684,1.9947912569165958,-0.06238911821833716
2026-03-11,2.9640111932874453,9,7570.121670968683,288830.9976577759,-0.01027786613109094,1.9640111932874453,-0.07202575734434324
2026-03-16,2.899041203510834,9,7570.121670968683,282333.99868011475,-0.021919616877206116,1.899041203510834,-0.09236659721527077
