date,close_sh,amount_sh,amount_sz,amount_total
2018-02-26,3329.5737,213333034900.0,253878815200.0,467211850100.0
2018-02-27,3292.0679,204394381500.0,256634726400.0,461029107900.0
2018-02-28,3259.408,180233815200.0,244640047500.0,424873862700.0
2018-03-01,3273.7549,185277782000.0,247235625700.0,432513407700.0
2018-03-02,3254.5283,178602991900.0,238212896400.0,416815888300.0
2018-03-05,3256.9263,174148634500.0,212230843700.0,386379478200.0
2018-03-06,3289.6419,224381789500.0,274044811000.0,498426600500.0
2018-03-07,3271.6683,193489335400.0,234993971600.0,428483307000.0
2018-03-08,3288.4055,175895391200.0,227085881700.0,402981272900.0
2018-03-09,3307.1656,202349181900.0,309671670600.0,512020852500.0
2018-03-12,3326.6992,247894176200.0,359256598200.0,607150774400.0
2018-03-13,3310.2389,202375117000.0,299984149200.0,502359266200.0
2018-03-14,3291.3819,183457630400.0,262331630200.0,445789260600.0
2018-03-15,3291.112,179516618100.0,255699178400.0,435215796500.0
2018-03-16,3269.8821,167761534900.0,228384555100.0,396146090000.0
2018-03-19,3279.2517,169772207000.0,227130682600.0,396902889600.0
2018-03-20,3290.6399,166979881400.0,235235335300.0,402215216700.0
2018-03-21,3280.9521,208617686700.0,272918095200.0,481535781900.0
2018-03-22,3263.4803,184471728800.0,239318508100.0,423790236900.0
2018-03-23,3152.7608,293405066000.0,341906996800.0,635312062800.0
2018-03-26,3133.7218,215910259100.0,255008914300.0,470919173400.0
2018-03-27,3166.6488,227085087300.0,313318191600.0,540403278900.0
2018-03-28,3122.2895,208617851700.0,291195711900.0,499813563600.0
2018-03-29,3160.5306,210920223300.0,267997584800.0,478917808100.0
2018-03-30,3168.8966,196006696900.0,300756301700.0,496762998600.0
2018-04-02,3163.179,226253566400.0,348243221300.0,574496787700.0
2018-04-03,3136.6332,189692715200.0,293300055800.0,482992771000.0
2018-04-04,3131.1114,193492824200.0,278469992800.0,471962817000.0
2018-04-09,3138.2936,177236920100.0,259579501800.0,436816421900.0
2018-04-10,3190.3216,206087413100.0,279166452600.0,485253865700.0
2018-04-11,3208.0818,211420424000.0,270248587400.0,481669011400.0
2018-04-12,3180.1583,185040054600.0,243642065900.0,428682120500.0
2018-04-13,3159.0521,163651750600.0,232703927000.0,396355677600.0
2018-04-16,3110.6489,192233349200.0,258479169500.0,450712518700.0
2018-04-17,3066.7967,185428029300.0,280932022200.0,466360051500.0
2018-04-18,3091.3987,202238970000.0,292286613100.0,494525583100.0
2018-04-19,3117.376,196198984700.0,286889140700.0,483088125400.0
2018-04-20,3071.5425,185139069100.0,262162356700.0,447301425800.0
2018-04-23,3068.012,157854795100.0,235947174200.0,393801969300.0
2018-04-24,3128.9271,195545006100.0,256845970500.0,452390976600.0
2018-04-25,3117.9739,161298141700.0,258197683600.0,419495825300.0
2018-04-26,3075.0301,163783774600.0,261166243900.0,424950018500.0
2018-04-27,3082.2316,179520260000.0,232558977500.0,412079237500.0
2018-05-02,3081.1773,168246153000.0,216936706700.0,385182859700.0
2018-05-03,3100.8586,173444959100.0,234010634000.0,407455593100.0
2018-05-04,3091.0334,148436363400.0,211943199100.0,360379562500.0
2018-05-07,3136.6448,178243870000.0,243704274700.0,421948144700.0
2018-05-08,3161.4976,189011647400.0,254773009900.0,443784657300.0
2018-05-09,3159.1502,153456426200.0,229130519400.0,382586945600.0
2018-05-10,3174.4127,165440363900.0,247278039400.0,412718403300.0
2018-05-11,3163.2632,167364290400.0,246766583100.0,414130873500.0
2018-05-14,3174.032,172410691100.0,234726448900.0,407137140000.0
2018-05-15,3192.1183,162990790000.0,215123553900.0,378114343900.0
2018-05-16,3169.5652,174590979800.0,227295355700.0,401886335500.0
2018-05-17,3154.2825,150598842200.0,206557215600.0,357156057800.0
2018-05-18,3193.3034,168038057500.0,208174225600.0,376212283100.0
2018-05-21,3213.8404,202663464500.0,258556054400.0,461219518900.0
2018-05-22,3214.3497,185721667800.0,252476328600.0,438197996400.0
2018-05-23,3168.9642,199358101000.0,261399500500.0,460757601500.0
2018-05-24,3154.6506,160658185500.0,221567398600.0,382225584100.0
2018-05-25,3141.3032,166554049900.0,232126098600.0,398680148500.0
2018-05-28,3135.0821,168191258400.0,229962071900.0,398153330300.0
2018-05-29,3120.4605,177826106400.0,229850989600.0,407677096000.0
2018-05-30,3041.4434,191995196700.0,246263303000.0,438258499700.0
2018-05-31,3095.4737,185199037000.0,223329173600.0,408528210600.0
2018-06-01,3075.1372,166548881800.0,208986405800.0,375535287600.0
2018-06-04,3091.1909,154671613300.0,191048308600.0,345719921900.0
2018-06-05,3114.2055,164806307500.0,205931776500.0,370738084000.0
2018-06-06,3115.1803,162879956700.0,197067355100.0,359947311800.0
2018-06-07,3109.4988,167174304100.0,192944850900.0,360119155000.0
2018-06-08,3067.1478,161178782900.0,192911908600.0,354090691500.0
2018-06-11,3052.7831,143037323800.0,177860882900.0,320898206700.0
2018-06-12,3079.8018,154469092300.0,196641566300.0,351110658600.0
2018-06-13,3049.7965,155935263100.0,186972512000.0,342907775100.0
2018-06-14,3044.1597,147588827000.0,169792246800.0,317381073800.0
2018-06-15,3021.9008,162196016400.0,193958895800.0,356154912200.0
2018-06-19,2907.8221,241203641100.0,232494995500.0,473698636600.0
2018-06-20,2915.7314,153334278100.0,194874625800.0,348208903900.0
2018-06-21,2875.8099,159713161800.0,196624850200.0,356338012000.0
2018-06-22,2889.7603,127161473900.0,172146233600.0,299307707500.0
2018-06-25,2859.3364,132350471600.0,175553599700.0,307904071300.0
2018-06-26,2844.5081,138447246800.0,187372049100.0,325819295900.0
2018-06-27,2813.1775,142413494400.0,183706323100.0,326119817500.0
2018-06-28,2786.8966,129687431400.0,176326504300.0,306013935700.0
2018-06-29,2847.4181,135652377900.0,207416534600.0,343068912500.0
2018-07-02,2775.557,147562760000.0,210042640900.0,357605400900.0
2018-07-03,2786.8878,161668028600.0,232206208900.0,393874237500.0
2018-07-04,2759.126,131016165000.0,198615675600.0,329631840600.0
2018-07-05,2733.8819,132993668200.0,182472261400.0,315465929600.0
2018-07-06,2747.2285,148193040000.0,208214304100.0,356407344100.0
2018-07-09,2815.1095,135654524800.00002,190277975900.0,325932500700.0
2018-07-10,2827.6252,132633113100.0,193348049000.0,325981162100.0
2018-07-11,2777.7711,138318174300.0,202787585200.0,341105759500.0
2018-07-12,2837.6586,170319086500.0,245476370500.0,415795457000.0
2018-07-13,2831.1837,146300880600.0,219715594800.0,366016475400.0
2018-07-16,2814.0418,129411192700.0,196006858700.0,325418051400.0
2018-07-17,2798.1259,124035197800.0,184592754300.0,308627952100.0
2018-07-18,2787.257,138557147800.0,198838579400.0,337395727200.0
2018-07-19,2772.5454,129374568300.0,181552590200.0,310927158500.0
2018-07-20,2829.2712,155661124300.0,192701385800.0,348362510100.0
2018-07-23,2859.5424,186996844700.0,224042743700.0,411039588400.0
2018-07-24,2905.5618,228701875500.0,264149640600.0,492851516100.0
2018-07-25,2903.6467,166412077100.0,230878642600.0,397290719700.0
2018-07-26,2882.2254,157496681800.0,222740396400.0,380237078200.0
2018-07-27,2873.5938,132419371800.0,178252637600.0,310672009400.0
2018-07-30,2869.0495,145988585400.0,180699888800.0,326688474200.0
2018-07-31,2876.4009,119528767900.0,153584226400.0,273112994300.0
2018-08-01,2824.5337,151692873000.0,176825902600.0,328518775600.0
2018-08-02,2768.0239,169769315400.0,209522340800.0,379291656200.0
2018-08-03,2740.4429,129134687500.0,155634177300.0,284768864800.0
2018-08-06,2705.1565,132993799700.0,158118490000.0,291112289700.0
2018-08-07,2779.374,147259486400.0,169408414300.0,316667900700.0
2018-08-08,2744.0696,139969762800.0,165379267200.0,305349030000.0
2018-08-09,2794.3818,151079880200.0,195979183800.0,347059064000.0
2018-08-10,2795.3099,123112594300.0,165058973300.0,288171567600.0
2018-08-13,2785.872,129460540400.0,171116199100.0,300576739500.0
2018-08-14,2780.9646,112465397000.0,155968625200.0,268434022200.0
2018-08-15,2723.2576,118707674100.0,159319223500.0,278026897600.0
2018-08-16,2705.1917,117580995000.0,153176633200.0,270757628200.0
2018-08-17,2668.966,115499397000.0,150008294700.0,265507691700.0
2018-08-20,2698.4658,114047616400.0,150695165900.0,264742782300.0
2018-08-21,2733.8264,122260216300.0,158587359600.0,280847575900.0
2018-08-22,2714.6082,98463969900.0,130788557900.0,229252527800.0
2018-08-23,2724.6244,107826017200.0,144363836400.0,252189853600.0
2018-08-24,2729.4308,102665800500.0,136518178699.99998,239183979200.0
2018-08-27,2780.899,141429679600.0,181849826000.0,323279505600.0
2018-08-28,2777.9808,125118576700.0,166333926100.0,291452502800.0
2018-08-29,2769.2947,101220664900.0,145148294800.0,246368959700.0
2018-08-30,2737.7367,106400401300.0,147057340600.0,253457741900.0
2018-08-31,2725.2499,114813353900.0,133742271100.0,248555625000.0
2018-09-03,2720.7344,104817688000.0,138221082000.0,243038770000.0
2018-09-04,2750.5804,113708888000.0,154187889700.0,267896777700.0
2018-09-05,2704.3368,107269446900.0,151426734000.0,258696180900.0
2018-09-06,2691.5929,106266080200.0,143254239900.0,249520320100.0
2018-09-07,2702.3007,113840071300.0,158206479200.0,272046550500.0
2018-09-10,2669.4845,102860716600.0,144973776300.0,247834492900.0
2018-09-11,2664.7997,96884582200.0,124255605300.0,221140187500.0
2018-09-12,2656.1101,93448206200.0,124329407800.0,217777614000.0
2018-09-13,2686.5784,112464143200.0,148401945200.0,260866088400.0
2018-09-14,2681.6431,104992360000.0,145771395000.0,250763755000.0
2018-09-17,2651.7886,86962599200.0,119820059300.0,206782658500.0
2018-09-18,2699.9501,113031888600.0,140630878400.0,253662767000.0
2018-09-19,2730.8503,140107010300.0,179756555600.0,319863565900.0
2018-09-20,2729.2438,104875868900.0,145532503200.0,250408372100.0
2018-09-21,2797.4848,148976357200.0,172515210500.0,321491567700.0
2018-09-25,2781.1385,108528047800.0,133842765800.0,242370813600.0
2018-09-26,2806.8133,145058769400.0,165306186000.0,310364955400.0
2018-09-27,2791.7748,123447711600.0,162586350600.0,286034062200.0
2018-09-28,2821.3501,125369989400.0,137841080600.0,263211070000.0
2018-10-08,2716.5104,141531551800.0,147414817400.0,288946369200.0
2018-10-09,2721.013,110292457800.0,121538589500.0,231831047300.0
2018-10-10,2725.8367,111312455300.0,124726716500.0,236039171800.0
2018-10-11,2583.4575,170057762500.0,188563013600.0,358620776100.0
2018-10-12,2606.9125,142803208900.0,166093713300.0,308896922200.0
2018-10-15,2568.0984,105214738300.0,133513483100.0,238728221400.0
2018-10-16,2546.3296,106792245500.0,129276931300.0,236069176800.0
2018-10-17,2561.614,117388355700.0,141153576200.0,258541931900.0
2018-10-18,2486.4186,106576761100.0,133097384800.0,239674145900.0
2018-10-19,2550.4652,130095922300.0,156915385600.0,287011307900.0
2018-10-22,2654.8762,197309813000.0,224719347300.0,422029160300.0
2018-10-23,2594.8255,166919412300.0,190659524200.0,357578936500.0
2018-10-24,2603.2951,142082168700.0,155062857400.0,297145026100.0
2018-10-25,2603.7995,137630180900.0,154975191400.0,292605372300.0
2018-10-26,2598.8468,133415492800.0,149178481800.0,282593974600.0
2018-10-29,2542.1033,122500040500.0,132936459800.0,255436500300.0
2018-10-30,2568.0481,152385935000.0,158569376000.0,310955311000.0
2018-10-31,2602.7832,154894735300.0,159980370100.0,314875105400.0
2018-11-01,2606.2372,180253805600.0,203028085200.0,383281890800.0
2018-11-02,2676.4762,207861569000.0,243418105000.0,451279674000.0
2018-11-05,2665.4306,168588913400.0,225011345100.0,393600258500.0
2018-11-06,2659.3564,138800936400.0,175163881500.0,313964817900.0
2018-11-07,2641.342,147261808700.0,191635381300.0,338897190000.0
2018-11-08,2635.6322,128668816700.0,167906154400.0,296574971100.0
2018-11-09,2598.8715,121260494100.0,153029411300.0,274289905400.0
2018-11-12,2630.5195,142351428400.0,196865635300.0,339217063700.0
2018-11-13,2654.8795,189607223500.0,265967511500.0,455574735000.0
2018-11-14,2632.2425,176970430700.0,234042079400.0,411012510100.0
2018-11-15,2668.1704,171882491600.0,232073698500.0,403956190100.0
2018-11-16,2679.1097,204983603900.0,270892929000.0,475876532900.0
2018-11-19,2703.5116,196562706700.0,243573656100.0,440136362800.0
2018-11-20,2645.8545,180870411800.0,241037934300.0,421908346100.0
2018-11-21,2651.5053,149375782400.0,197813349500.0,347189131900.0
2018-11-22,2645.4339,125570173800.0,179738660700.0,305308834500.0
2018-11-23,2579.4831,149975643900.0,208514494400.0,358490138300.0
2018-11-26,2575.8101,108158093000.0,146580578900.0,254738671900.0
2018-11-27,2574.6792,102226561400.0,148715438000.0,250941999400.0
2018-11-28,2601.7365,119578491700.0,172681995600.0,292260487300.0
2018-11-29,2567.4434,129472448000.0,181004226600.0,310476674600.0
2018-11-30,2588.1875,112219827200.0,155198509000.0,267418336200.0
2018-12-03,2654.798,187831789100.0,237165377700.0,424997166800.0
2018-12-04,2665.9577,144143400000.0,186078647900.0,330222047900.0
2018-12-05,2649.8051,133730209000.0,188505456600.0,322235665600.0
2018-12-06,2605.1813,129092979700.0,181809499000.0,310902478700.0
2018-12-07,2605.8876,97727662600.0,143160655100.0,240888317700.0
2018-12-10,2584.5822,99148143000.0,141495087900.0,240643230900.0
2018-12-11,2594.0881,85404123400.0,133006119000.0,218410242400.0
2018-12-12,2602.1526,88998195800.0,133651318700.0,222649514500.0
2018-12-13,2634.0491,132396107000.0,172438019600.0,304834126600.0
2018-12-14,2593.7407,123724985200.0,168205146900.0,291930132100.0
2018-12-17,2597.9737,102960848500.0,135264913100.0,238225761600.0
2018-12-18,2576.6495,99306536400.0,130614953700.0,229921490100.0
2018-12-19,2549.5634,93713175000.0,123423166100.0,217136341100.0
2018-12-20,2536.2675,103504982700.0,127644138600.0,231149121300.0
2018-12-21,2516.2506,101360622800.0,134890228000.0,236250850800.0
2018-12-24,2527.0071,85760935800.0,127544922500.0,213305858300.0
2018-12-25,2504.819,114766008800.0,161139288400.0,275905297200.0
2018-12-26,2498.2939,93989532600.0,137327925500.0,231317458100.0
2018-12-27,2483.0864,112479760500.0,151405847500.0,263885608000.0
2018-12-28,2493.8962,105980853000.0,133833729000.0,239814582000.0
2019-01-02,2465.291,97592572000.0,128669987700.0,226262559700.0
2019-01-03,2464.3628,106922789500.0,145238857900.0,252161647400.0
2019-01-04,2514.8682,139298675000.0,182962322400.0,322260997400.0
2019-01-07,2533.0887,145513241600.0,201785665400.0,347298907000.0
2019-01-08,2526.4622,123379039800.0,176356511600.0,299735551400.0
2019-01-09,2544.3449,160812527000.0,218445047000.0,379257574000.0
2019-01-10,2535.0985,132692331500.0,180671911000.0,313364242500.0
2019-01-11,2553.8313,122375663400.0,173750048300.0,296125711700.0
2019-01-14,2535.7653,116243416800.0,166914292700.0,283157709500.0
2019-01-15,2570.3449,137374981300.00002,182224553400.0,319599534700.0
2019-01-16,2570.4221,126876314400.0,177785021300.0,304661335700.0
2019-01-17,2559.637,127546126700.0,166613846900.0,294159973600.0
2019-01-18,2596.0056,151270430600.0,175381199700.0,326651630300.0
2019-01-21,2610.5094,139915486200.0,173201986500.0,313117472700.0
2019-01-22,2579.7041,122995435400.0,155636681900.0,278632117300.0
2019-01-23,2581.0041,105101323600.0,138876654800.0,243977978400.0
2019-01-24,2591.6935,131575040300.0,169008151600.0,300583191900.0
2019-01-25,2601.7234,135415167699.99998,177486397000.0,312901564700.0
2019-01-28,2596.9767,127465636700.0,172300864500.0,299766501200.0
2019-01-29,2594.2536,126749049400.0,167051826600.0,293800876000.0
2019-01-30,2575.5756,101103927500.0,136185741699.99998,237289669200.0
2019-01-31,2584.5724,126013247400.0,159830118300.0,285843365700.0
2019-02-01,2618.2323,111522628300.0,150222904900.0,261745533200.0
2019-02-11,2653.896,137307190000.0,182559020500.0,319866210500.0
2019-02-12,2671.8937,156741540400.0,208455165100.0,365196705500.0
2019-02-13,2721.0683,207125315900.0,267037757500.0,474163073400.0
2019-02-14,2719.6999,170330837100.0,247156302100.0,417487139200.0
2019-02-15,2682.385,169823260300.0,248518773600.0,418342033900.0
2019-02-18,2754.3566,224184077200.0,323520806500.0,547704883700.0
2019-02-19,2755.6459,247121050500.0,358713542500.0,605834593000.0
2019-02-20,2761.2189,205446929300.0,293835320300.0,499282249600.0
2019-02-21,2751.8012,253033376900.0,365674331700.0,618707708600.0
2019-02-22,2804.2262,264518879200.0,357695441700.0,622214320900.0
2019-02-25,2961.2834,465991432600.0,574588532100.0,1040579964700.0
2019-02-26,2941.5163,492396545200.0,605314807700.0,1097711352900.0
2019-02-27,2953.8242,411837618700.0,479406145700.0,891243764400.0
2019-02-28,2940.9538,298763953100.0,363525910400.0,662289863500.0
2019-03-01,2994.005,307337666700.0,357074094000.0,664411760700.0
2019-03-04,3027.5755,480603655500.0,565949710100.0,1046553365600.0
2019-03-05,3054.2466,382768537200.0,513753186700.0,896521723900.0
2019-03-06,3102.0991,485478321300.0,620802905500.0,1106281226800.0
2019-03-07,3106.4179,525725224700.0,640923188100.0,1166648412800.0
2019-03-08,2969.8614,525598246400.0,658507093300.0,1184105339700.0
2019-03-11,3026.9925,404368420300.0,540090848600.0,944459268900.0
2019-03-12,3060.3073,487066630200.0,650014133400.0,1137080763600.0
2019-03-13,3026.9513,451247303700.0,599981087400.0,1051228391100.0
2019-03-14,2990.685,356240351200.0,456280678400.0,812521029600.0
2019-03-15,3021.7512,344721502700.0,405946006000.0,750667508700.0
2019-03-18,3096.4176,398469604800.0,434179889000.0,832649493800.0
2019-03-19,3090.975,353216791300.0,422403027300.0,775619818600.0
2019-03-20,3090.6403,349295405500.0,430605294900.0,779900700400.0
2019-03-21,3101.455,403939834700.0,482004759300.0,885944594000.0
2019-03-22,3104.1487,356678335000.0,445257792800.0,801936127800.0
2019-03-25,3043.0313,375375662800.0,444008902600.0,819384565400.0
2019-03-26,2997.0954,341444826600.0,426899560200.0,768344386800.0
2019-03-27,3022.7196,295075954800.0,369665308400.0,664741263200.0
2019-03-28,2994.9434,289554565500.0,374108875800.0,663663441300.0
2019-03-29,3090.758,386699608700.0,449584909900.0,836284518600.0
2019-04-01,3170.361,480085938400.0,563895925500.0,1043981863900.0
2019-04-02,3176.8227,462662081800.0,575814255700.0,1038476337500.0
2019-04-03,3216.2952,442622041000.0,490776845000.0,933398886000.0
2019-04-04,3246.5714,475156382100.0,529780759100.0,1004937141200.0
2019-04-08,3244.8103,506431236800.0,560604756900.0,1067035993700.0
2019-04-09,3239.6639,380272975900.0,459924528400.0,840197504300.0
2019-04-10,3241.9299,395669974900.0,503290912200.0,898960887100.0
2019-04-11,3189.9619,360684555900.0,456637571600.0,817322127500.0
2019-04-12,3188.6256,288908971200.0,368249190800.0,657158162000.0
2019-04-15,3177.7866,355666127700.0,420112440500.0,775778568200.0
2019-04-16,3253.5978,360166633600.0,430879141500.0,791045775100.0
2019-04-17,3263.1179,354509888100.0,475592709300.0,830102597400.0
2019-04-18,3250.2012,323508178600.0,429914284100.0,753422462700.0
2019-04-19,3270.7973,315131920200.0,405256793700.0,720388713900.0
2019-04-22,3215.0426,359154297100.0,445057504400.0,804211801500.0
2019-04-23,3198.5938,324870183400.0,408140719300.0,733010902700.0
2019-04-24,3201.6137,278410852500.0,373852772400.0,652263624900.0
2019-04-25,3123.8261,309076083700.0,424300791100.0,733376874800.0
2019-04-26,3086.3989,274776402300.0,349231030800.0,624007433100.0
2019-04-29,3062.4985,289063278900.0,356782123900.0,645845402800.0
2019-04-30,3078.3389,225498129200.0,271059349100.00003,496557478300.0
2019-05-06,2906.464,314336519400.0,343574666100.0,657911185500.0
2019-05-07,2926.3908,245444215200.0,292641091600.0,538085306800.0
2019-05-08,2893.7567,218892618300.0,269925651200.0,488818269500.0
2019-05-09,2850.9537,197446880700.0,236562617600.0,434009498300.0
2019-05-10,2939.2106,274176262000.0,335996864300.0,610173126300.0
2019-05-13,2903.7131,202624125000.0,263589639900.0,466213764900.0
2019-05-14,2883.6107,201223315400.0,254317663300.0,455540978700.0
2019-05-15,2938.6781,226262785600.0,286522186600.0,512784972200.0
2019-05-16,2955.711,226203068900.0,296006784300.0,522209853200.0
2019-05-17,2882.2962,247875177700.0,325842438800.0,573717616500.0
2019-05-20,2870.6046,199210776200.0,263532427800.0,462743204000.0
2019-05-21,2905.9688,202777774100.0,276693728200.0,479471502300.0
2019-05-22,2891.7046,193629366600.0,275630124600.0,469259491200.0
2019-05-23,2852.5153,192869487300.0,271749127800.0,464618615100.0
2019-05-24,2852.9948,162689316200.0,218225146400.0,380914462600.0
2019-05-27,2892.3782,193768714300.0,258901220600.0,452669934900.0
2019-05-28,2909.9106,227253813700.0,272273450700.0,499527264400.0
2019-05-29,2914.6964,202855039200.0,243073765000.0,445928804200.0
2019-05-30,2905.8054,197105555800.0,256436055700.0,453541611500.0
2019-05-31,2898.6961,191280403600.0,246188119900.0,437468523500.0
2019-06-03,2890.0809,208073320300.0,271098733800.0,479172054100.0
2019-06-04,2862.2803,181118915500.0,241319525400.0,422438440900.0
2019-06-05,2861.4181,175200844200.0,232586092100.0,407786936300.0
2019-06-06,2827.7978,164850546700.0,221817162500.0,386667709200.0
2019-06-10,2852.1302,162489831400.0,204223081800.0,366712913200.0
2019-06-11,2925.7162,254479985800.0,310971761300.0,565451747100.0
2019-06-12,2909.3796,223063953300.0,290334344100.0,513398297400.0
2019-06-13,2910.7406,191748206700.0,258036177900.0,449784384600.0
2019-06-14,2881.9743,194303111800.0,254617550200.0,448920662000.0
2019-06-17,2887.6221,143141637300.0,192565662400.0,335707299700.0
2019-06-18,2890.158,136935231699.99998,184847472300.0,321782704000.0
2019-06-19,2917.8029,225567258000.0,278447264200.0,504014522200.0
2019-06-20,2987.1186,288296546400.0,314633338000.0,602929884400.0
2019-06-21,3001.9802,276662458500.0,345121774700.0,621784233200.0
2019-06-24,3008.1479,211237183000.0,283809344500.0,495046527500.0
2019-06-25,2982.0738,244315077400.0,268990538800.0,513305616200.0
2019-06-26,2976.2837,172516055200.0,219179435500.0,391695490700.0
2019-06-27,2996.7926,208618648100.0,267164097400.0,475782745500.0
2019-06-28,2978.8784,183641767300.0,231871700300.0,415513467600.0
2019-07-01,3044.9028,266541056900.0,347575352200.0,614116409100.0
2019-07-02,3043.9428,229566616500.0,309118809600.0,538685426100.0
2019-07-03,3015.2633,218657994400.0,269439434600.00003,488097429000.0
2019-07-04,3005.2488,202266388600.0,236229218600.0,438495607200.0
2019-07-05,3011.0588,163180842800.0,211103875700.0,374284718500.0
2019-07-08,2933.3634,205568813500.0,262592136200.0,468160949700.0
2019-07-09,2928.2295,154251421800.0,197522086700.0,351773508500.0
2019-07-10,2915.3022,141236258600.0,190363787000.0,331600045600.0
2019-07-11,2917.7609,152181408000.0,196286736100.0,348468144100.0
2019-07-12,2930.5462,142918869600.0,187117227400.0,330036097000.0
2019-07-15,2942.1853,176533201200.0,245906273600.0,422439474800.0
2019-07-16,2937.6168,140766389000.0,211676062600.0,352442451600.0
2019-07-17,2931.6926,152162962600.0,229356064600.0,381519027200.0
2019-07-18,2901.1766,149088843100.0,213971130600.0,363059973700.0
2019-07-19,2924.2006,149071212000.0,200890562800.0,349961774800.0
2019-07-22,2886.974,204289434200.0,209835620100.0,414125054300.0
2019-07-23,2899.9446,148077349300.0,175168280600.0,323245629900.0
2019-07-24,2923.2775,178858104000.0,221447306800.0,400305410800.0
2019-07-25,2937.3601,175356381700.0,224169692900.0,399526074600.0
2019-07-26,2944.541,158774666100.0,193088832400.0,351863498500.0
2019-07-29,2941.007,147439134500.0,196302606500.0,343741741000.0
2019-07-30,2952.3383,170866349900.0,213376144300.0,384242494200.0
2019-07-31,2932.5058,164607873500.0,193003939100.0,357611812600.0
2019-08-01,2908.766,171115635700.0,202878636300.0,373994272000.0
2019-08-02,2867.8376,216327400600.0,238579937300.0,454907337900.0
2019-08-05,2821.4957,196891483100.0,219269009800.0,416160492900.0
2019-08-06,2777.5559,255209231200.0,268428437900.0,523637669100.0
2019-08-07,2768.6795,176475728400.0,199858781600.0,376334510000.0
2019-08-08,2794.5523,178156148400.0,189027177400.0,367183325800.0
2019-08-09,2774.7532,171140338800.0,209545421200.0,380685760000.0
2019-08-12,2814.9944,162523259800.0,200207115000.0,362730374800.0
2019-08-13,2797.2596,153957510600.0,185691556800.0,339649067400.0
2019-08-14,2808.9146,173944883300.0,228412237900.0,402357121200.0
2019-08-15,2815.7976,173670539200.0,220269510300.0,393940049500.0
2019-08-16,2823.8238,186139370300.0,244112625300.0,430251995600.0
2019-08-19,2883.096,247092216300.0,334507175600.0,581599391900.0
2019-08-20,2880.0012,209774344400.0,313938181500.0,523712525900.0
2019-08-21,2880.3307,183187275200.0,271263755300.0,454451030500.0
2019-08-22,2883.4358,169662167200.0,270500074200.0,440162241400.0
2019-08-23,2897.4253,192567132700.0,277017191100.0,469584323800.0
2019-08-26,2863.5673,191036667900.0,270062312800.0,461098980700.0
2019-08-27,2902.1932,230999692900.0,327274773200.0,558274466100.0
2019-08-28,2893.7564,201805050600.0,291830724000.0,493635774600.0
2019-08-29,2890.9192,196332770500.0,281822722400.0,478155492900.0
2019-08-30,2886.2365,224751169900.0,329958407100.0,554709577000.0
2019-09-02,2924.1063,226043693300.0,327223339800.0,553267033100.0
2019-09-03,2930.1538,225070157300.0,339338171800.0,564408329100.0
2019-09-04,2957.4116,251212694000.0,354614649700.0,605827343700.0
2019-09-05,2985.8648,340200666600.0,457300482600.0,797501149200.0
2019-09-06,2999.6013,258318744900.0,375673634700.0,633992379600.0
2019-09-09,3024.7388,286236532100.0,429809249700.0,716045781800.0
2019-09-10,3021.2024,275321751600.0,420976755100.0,696298506700.0
2019-09-11,3008.8118,263389555000.0,379390601500.0,642780156500.0
2019-09-12,3031.2351,224576025300.0,312736694400.0,537312719700.0
2019-09-16,3030.7544,237442265400.0,343855657600.0,581297923000.0
2019-09-17,2978.1178,237738935900.0,348199841500.0,585938777400.0
2019-09-18,2985.6586,199953631600.0,287220170400.0,487173802000.0
2019-09-19,2999.2789,193206549500.0,298277246700.0,491483796200.0
2019-09-20,3006.4467,218390586900.0,328529928900.0,546920515800.0
2019-09-23,2977.0767,199130548800.0,308891896900.0,508022445700.0
2019-09-24,2985.3406,206245805600.0,341844124600.0,548089930200.0
2019-09-25,2955.4325,203782754200.0,321965929000.0,525748683200.0
2019-09-26,2929.0875,216277562900.0,321756374500.0,538033937400.0
2019-09-27,2932.167,153311002400.0,244360499000.0,397671501400.0
2019-09-30,2905.1892,142591702500.0,209905450200.0,352497152700.0
2019-10-08,2913.5704,151980792000.0,221061715300.0,373042507300.0
2019-10-09,2924.8566,150940230800.0,214854317600.0,365794548400.0
2019-10-10,2947.7106,157159976800.0,263405563300.0,420565540100.0
2019-10-11,2973.6558,182747393100.0,273787771800.0,456535164900.0
2019-10-14,3007.8834,221201755700.0,313869068400.0,535070824100.0
2019-10-15,2991.0459,169531932500.0,289616552200.0,459148484700.0
2019-10-16,2978.7124,166791549400.0,256657323700.0,423448873100.0
2019-10-17,2977.3342,136051252100.0,225158089200.0,361209341300.0
2019-10-18,2938.1413,162018272300.0,253797032800.0,415815305100.0
2019-10-21,2939.6179,145685881200.0,224397554700.0,370083435900.0
2019-10-22,2954.3799,130381741200.0,226621129800.0,357002871000.0
2019-10-23,2941.6188,139653650500.0,228668699000.0,368322349500.0
2019-10-24,2940.9215,141667233000.0,218608084400.0,360275317400.0
2019-10-25,2954.9327,160224090600.0,245550683100.0,405774773700.0
2019-10-28,2980.0498,198817012200.0,321498097900.0,520315110100.0
2019-10-29,2954.176,195288081600.0,343687940200.0,538976021800.0
2019-10-30,2939.3209,181529501300.0,285810800100.0,467340301400.0
2019-10-31,2929.0561,181801937400.0,269309693100.00003,451111630500.0
2019-11-01,2958.1992,175630839100.0,259246873900.0,434877713000.0
